"Id";"PropertyId";"SourceId";"DestinationId";"Adults";"Children";"Rooms";"InDate";"OutDate";"Rate"
1468;23389;1;285;2;0;1;"2015-07-30";"2015-08-02";98.96
1469;23644;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1470;23340;1;285;1;0;1;"2015-07-20";"2015-07-21";194.0
1471;23308;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1472;23365;1;285;1;0;1;"2015-07-17";"2015-07-18";115.0
1473;8926;1;77;1;0;1;"2015-07-19";"2015-07-22";189.99
1474;24013;1;285;1;0;1;"2015-08-28";"2015-08-30";79.0
1475;23885;1;285;1;0;1;"2015-08-02";"2015-08-07";76.5
1476;23663;1;285;1;0;1;"2015-07-18";"2015-07-19";139.0
1477;23746;1;285;2;0;1;"2015-07-21";"2015-07-23";164.0
1478;23579;1;285;1;0;1;"2015-07-18";"2015-07-19";104.0
1479;23790;1;285;1;0;1;"2015-07-25";"2015-07-26";87.12
1480;23849;1;285;2;0;1;"2015-07-19";"2015-07-20";180.0
1481;23246;1;285;1;0;1;"2015-07-19";"2015-07-23";92.65
1482;23508;1;285;2;0;1;"2015-07-23";"2015-07-28";79.0
1483;23834;1;285;1;0;1;"2015-07-18";"2015-07-19";105.0
1484;23807;1;285;1;0;1;"2015-07-18";"2015-07-19";354.0
1485;23280;1;285;2;0;1;"2015-07-18";"2015-07-19";94.0
1486;23843;1;285;1;0;1;"2015-07-17";"2015-07-18";165.0
1487;23850;1;285;2;0;1;"2015-08-06";"2015-08-09";109.25
1488;23849;1;285;4;0;1;"2015-08-16";"2015-08-17";210.0
1489;23226;1;285;2;0;1;"2015-07-17";"2015-07-18";95.0
1490;23540;1;285;3;0;1;"2015-11-24";"2015-11-27";98.8
1491;9227;1;77;4;0;1;"2015-09-04";"2015-09-06";80.74
1492;23248;1;285;1;0;1;"2015-07-18";"2015-07-22";94.3
1493;23408;1;285;2;0;1;"2015-07-24";"2015-07-25";76.0
1494;23960;1;285;2;0;1;"2015-07-20";"2015-07-21";74.0
1495;23746;1;285;1;0;1;"2015-07-18";"2015-07-19";165.0
1496;23613;1;285;2;0;1;"2015-07-24";"2015-07-26";72.25
1497;23549;1;285;1;0;1;"2015-07-21";"2015-07-23";75.65
1498;23571;1;285;1;0;1;"2015-08-05";"2015-08-06";79.0
1499;23964;1;285;3;0;1;"2015-07-19";"2015-07-22";87.12
1500;23407;1;285;2;0;1;"2015-07-19";"2015-07-20";62.1
1501;23964;1;285;1;1;1;"2015-07-19";"2015-07-22";87.12
1502;23776;1;285;2;1;1;"2015-07-17";"2015-07-18";84.0
1503;23401;1;285;1;0;1;"2015-07-27";"2015-07-31";100.32
1504;23996;1;285;1;0;1;"2015-07-18";"2015-07-19";107.1
1505;23457;1;285;1;0;1;"2015-07-18";"2015-07-19";55.0
1506;23376;1;285;2;0;1;"2015-07-19";"2015-07-20";114.0
1507;23685;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1508;23614;1;285;1;0;1;"2015-07-18";"2015-07-19";112.0
1509;23941;1;285;2;0;1;"2015-07-18";"2015-07-19";107.99
1510;23248;1;285;1;0;1;"2015-07-20";"2015-07-25";98.8
1511;23925;1;285;4;0;1;"2015-12-25";"2015-12-30";134.1
1512;23820;1;285;2;0;1;"2015-08-20";"2015-08-23";89.0
1513;23477;1;285;2;0;1;"2015-07-26";"2015-07-27";99.0
1514;23472;1;285;1;0;1;"2015-07-20";"2015-07-21";99.75
1515;23856;1;285;2;0;1;"2015-08-02";"2015-08-06";96.0
1516;23964;1;285;2;0;1;"2015-08-06";"2015-08-09";98.1
1517;23485;1;285;1;0;1;"2015-09-04";"2015-09-06";85.0
1518;9137;1;77;1;0;1;"2015-07-20";"2015-07-23";89.99
1519;23974;1;285;1;0;1;"2015-07-26";"2015-07-27";99.0
1520;23214;1;285;1;0;1;"2015-07-19";"2015-07-20";72.0
1521;23283;1;285;2;0;1;"2015-07-19";"2015-07-20";79.0
1522;23552;1;285;3;1;1;"2015-07-19";"2015-07-20";89.0
1523;23820;1;285;1;0;1;"2015-07-19";"2015-07-20";85.0
1524;23899;1;285;2;2;1;"2015-07-19";"2015-07-20";159.0
1525;23754;1;285;2;0;1;"2015-07-19";"2015-07-20";95.0
1526;9236;1;77;2;0;1;"2015-08-20";"2015-08-23";137.74
1527;23209;1;285;1;0;1;"2015-07-31";"2015-08-01";85.0
1528;23810;1;285;2;0;1;"2015-08-06";"2015-08-11";88.0
1529;23736;1;285;1;0;1;"2015-07-18";"2015-07-19";109.0
1530;23865;1;285;1;0;1;"2015-07-19";"2015-07-22";129.0
1531;23964;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1532;9423;1;77;2;0;1;"2015-07-24";"2015-09-30";109.99
1533;23713;1;285;1;0;1;"2015-08-20";"2015-08-21";95.0
1534;23444;1;285;2;0;1;"2015-08-21";"2015-08-23";159.0
1535;23360;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1536;23466;1;285;2;0;1;"2015-07-21";"2015-07-25";93.6
1537;23612;1;285;2;0;1;"2015-07-19";"2015-07-20";129.0
1538;23650;1;285;2;1;1;"2015-07-28";"2015-07-29";90.25
1539;23958;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1540;23868;1;285;1;0;1;"2015-07-21";"2015-07-23";119.0
1541;23996;1;285;2;0;1;"2015-08-04";"2015-08-05";80.1
1542;23189;1;285;2;2;1;"2015-07-19";"2015-07-20";75.0
1543;23964;1;285;1;0;1;"2015-08-07";"2015-08-09";113.98
1544;23785;1;285;1;0;1;"2015-07-18";"2015-07-19";119.0
1545;23964;1;285;1;0;1;"2015-08-01";"2015-08-02";98.1
1546;23413;1;285;3;0;1;"2015-07-19";"2015-07-20";90.0
1547;23730;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1548;23908;1;285;2;0;1;"2015-07-25";"2015-07-26";161.92
1549;23340;1;285;1;0;1;"2015-07-19";"2015-07-20";149.0
1550;23618;1;285;1;0;1;"2015-10-02";"2015-10-03";76.5
1551;23723;1;285;1;0;1;"2015-07-18";"2015-07-19";124.0
1552;23428;1;285;2;2;1;"2015-07-21";"2015-07-22";129.0
1553;23538;1;285;1;0;1;"2015-07-31";"2015-08-01";161.1
1554;24007;1;285;3;0;1;"2015-08-08";"2015-08-09";154.0
1555;23514;1;285;1;0;1;"2015-08-07";"2015-08-08";79.0
1556;23946;1;285;1;0;1;"2015-07-19";"2015-07-23";84.95
1557;23635;1;285;2;0;1;"2015-07-19";"2015-07-20";89.1
1558;23242;1;285;1;0;1;"2015-08-07";"2015-08-09";89.0
1559;23296;1;285;2;2;1;"2015-07-20";"2015-07-24";209.0
1560;23296;1;285;1;0;1;"2015-07-20";"2015-07-24";209.0
1561;24013;1;285;1;0;1;"2015-07-29";"2015-08-02";73.8
1562;23709;1;285;1;0;1;"2015-07-18";"2015-07-19";78.0
1563;8992;1;77;1;0;1;"2015-07-20";"2015-07-22";74.99
1564;23658;1;285;2;0;1;"2015-10-29";"2015-11-01";275.0
1565;23393;1;285;1;0;1;"2015-07-19";"2015-07-21";69.0
1566;23250;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1567;23335;1;285;1;0;1;"2015-07-21";"2015-07-22";97.75
1568;8896;1;77;1;0;1;"2015-08-17";"2015-09-03";39.99
1569;23828;1;285;2;0;1;"2015-09-24";"2015-09-25";89.3
1570;23333;1;285;1;0;1;"2015-07-25";"2015-07-26";104.5
1571;23982;1;285;2;0;1;"2015-07-28";"2015-07-29";90.25
1572;9242;1;77;1;0;1;"2015-08-03";"2015-08-05";189.99
1573;23732;1;285;1;0;1;"2015-07-19";"2015-07-20";105.0
1574;9043;1;77;2;0;1;"2015-07-31";"2015-08-31";64.99
1575;23186;1;285;1;0;1;"2015-07-19";"2015-07-20";102.0
1576;23172;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1577;23624;1;285;2;0;1;"2015-08-05";"2015-08-06";64.8
1578;23811;1;285;1;0;1;"2015-07-24";"2015-07-25";71.1
1579;23338;1;285;1;0;1;"2015-08-07";"2015-08-10";65.55
1580;9183;1;77;1;0;1;"2015-07-20";"2015-07-27";39.99
1581;23956;1;285;1;0;1;"2015-07-19";"2015-07-20";80.0
1582;23805;1;285;1;0;1;"2015-11-25";"2015-11-28";93.6
1583;23917;1;285;2;0;1;"2015-09-19";"2015-09-20";82.8
1584;23548;1;285;1;0;1;"2015-08-17";"2015-08-19";84.15
1585;23470;1;285;2;0;1;"2015-07-24";"2015-07-25";144.0
1586;23460;1;285;2;0;1;"2015-07-19";"2015-07-20";62.1
1587;23627;1;285;1;0;1;"2015-08-07";"2015-08-09";189.0
1588;23223;1;285;1;0;1;"2015-07-23";"2015-07-25";135.15
1589;23278;1;285;2;0;1;"2015-08-14";"2015-08-15";67.5
1590;23546;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1591;23860;1;285;1;0;1;"2015-07-23";"2015-07-24";75.6
1592;23743;1;285;2;1;1;"2015-07-19";"2015-07-20";122.32
1593;23816;1;285;1;0;1;"2015-08-14";"2015-08-16";95.0
1594;23356;1;285;2;0;1;"2015-07-19";"2015-07-20";199.0
1595;23604;1;285;1;0;1;"2015-07-22";"2015-07-31";148.72
1596;23644;1;285;2;2;1;"2015-07-20";"2015-07-21";82.72
1597;23683;1;285;2;0;1;"2015-07-20";"2015-07-21";89.3
1598;23209;1;285;1;0;1;"2015-07-31";"2015-08-01";85.0
1599;23313;1;285;2;0;1;"2015-07-19";"2015-07-20";74.0
1600;23328;1;285;1;0;1;"2015-07-19";"2015-07-20";79.0
1601;23849;1;285;1;0;1;"2015-08-02";"2015-08-07";180.0
1602;23438;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1603;23964;1;285;1;0;1;"2015-07-20";"2015-07-21";84.55
1604;23960;1;285;1;0;1;"2015-07-19";"2015-07-20";79.0
1605;9252;1;77;1;0;1;"2015-08-04";"2015-08-05";132.99
1606;23837;1;285;1;0;1;"2015-10-03";"2015-10-05";85.5
1607;23722;1;285;1;0;1;"2015-07-19";"2015-07-20";139.0
1608;23962;1;285;3;0;1;"2015-10-08";"2015-10-10";179.0
1609;23905;1;285;2;0;1;"2015-07-20";"2015-07-21";162.0
1610;23304;1;285;1;0;1;"2015-07-22";"2015-07-23";63.75
1611;23928;1;285;1;0;1;"2015-07-20";"2015-07-21";79.0
1612;23778;1;285;1;0;1;"2015-07-22";"2015-07-23";154.0
1613;23611;1;285;1;0;1;"2015-07-19";"2015-07-20";72.0
1614;23237;1;285;2;0;1;"2016-01-08";"2016-01-11";80.1
1615;23763;1;285;2;0;1;"2015-07-19";"2015-07-20";65.0
1616;23615;1;285;1;0;1;"2015-09-09";"2015-09-10";89.3
1617;23962;1;285;2;0;1;"2015-10-08";"2015-10-10";204.0
1618;23968;1;285;2;0;1;"2015-07-19";"2015-07-20";90.0
1619;23695;1;285;1;0;1;"2015-07-18";"2015-07-19";109.0
1620;23964;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1621;23467;1;285;1;0;1;"2015-07-19";"2015-07-20";104.0
1622;23366;1;285;1;0;1;"2015-07-19";"2015-07-20";100.0
1623;9183;1;77;1;0;1;"2015-07-20";"2015-07-27";39.99
1624;23720;1;285;1;0;1;"2015-07-26";"2015-07-31";80.96
1625;23349;1;285;1;0;1;"2015-07-19";"2015-07-20";195.0
1626;23694;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1627;23662;1;285;1;0;1;"2015-07-20";"2015-07-21";0.0
1628;23272;1;285;1;0;1;"2015-07-19";"2015-07-20";65.0
1629;23754;1;285;2;0;1;"2015-07-19";"2015-07-20";95.0
1630;23599;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1631;9140;1;77;1;0;1;"2015-07-22";"2015-07-27";99.99
1632;23508;1;285;1;0;1;"2015-08-07";"2015-08-10";79.0
1633;23243;1;285;2;0;1;"2015-07-18";"2015-07-19";85.0
1634;23816;1;285;1;0;1;"2015-08-14";"2015-08-16";90.25
1635;23483;1;285;1;0;1;"2015-07-24";"2015-07-26";99.0
1636;23795;1;285;1;0;1;"2015-08-04";"2015-08-05";159.0
1637;9122;1;77;2;2;1;"2015-07-19";"2015-07-22";134.99
1638;23330;1;285;1;0;1;"2015-07-19";"2015-07-20";65.0
1639;23168;1;285;2;0;1;"2015-08-07";"2015-08-09";89.0
1640;23837;1;285;1;0;1;"2015-07-19";"2015-07-23";115.0
1641;23852;1;285;2;0;1;"2015-07-26";"2015-07-27";125.0
1642;9175;1;77;1;0;1;"2015-07-27";"2015-07-31";75.99
1643;23259;1;285;2;1;1;"2015-07-20";"2015-07-21";109.0
1644;23679;1;285;1;0;1;"2015-07-19";"2015-07-21";84.15
1645;23868;1;285;2;0;1;"2015-08-13";"2015-08-14";92.0
1646;23387;1;285;2;0;1;"2016-02-18";"2016-02-22";98.99
1647;23966;1;285;1;0;1;"2015-07-22";"2015-07-29";69.0
1648;9137;1;77;1;0;1;"2015-07-20";"2015-07-23";89.99
1649;23282;1;285;1;0;1;"2015-07-18";"2015-07-19";72.0
1650;23538;1;285;1;0;1;"2015-07-31";"2015-08-01";161.1
1651;23826;1;285;1;0;1;"2015-07-19";"2015-07-20";109.0
1652;23803;1;285;1;0;1;"2015-07-19";"2015-07-20";114.0
1653;23896;1;285;2;0;1;"2015-08-15";"2015-08-18";134.1
1654;23966;1;285;1;0;1;"2015-08-06";"2015-08-10";62.1
1655;23958;1;285;1;0;1;"2015-07-19";"2015-07-20";109.0
1656;23481;1;285;1;0;1;"2015-07-19";"2015-07-20";109.0
1657;23714;1;285;1;0;1;"2015-07-19";"2015-07-20";79.0
1658;23946;1;285;1;0;1;"2015-07-19";"2015-07-23";84.95
1659;23826;1;285;2;0;1;"2015-07-19";"2015-07-20";102.46
1660;23850;1;285;1;0;1;"2015-07-19";"2015-07-21";109.0
1661;23964;1;285;1;0;1;"2015-07-25";"2015-07-29";116.1
1662;24005;1;285;1;0;1;"2015-07-21";"2015-07-24";84.15
1663;23244;1;285;2;0;1;"2015-07-31";"2015-08-02";104.72
1664;23286;1;285;1;0;1;"2015-07-22";"2015-07-23";87.0
1665;24013;1;285;1;0;1;"2015-08-06";"2015-08-09";73.8
1666;9423;1;77;2;0;1;"2015-07-24";"2015-10-02";109.99
1667;23611;1;285;2;3;1;"2015-07-19";"2015-07-20";72.0
1668;23353;1;285;3;0;1;"2015-07-20";"2015-07-21";141.55
1669;23471;1;285;1;0;1;"2015-07-19";"2015-07-20";69.0
1670;23914;1;285;1;0;1;"2015-07-31";"2015-08-02";25.0
1671;23349;1;285;1;0;1;"2015-07-18";"2015-07-19";279.0
1672;23351;1;285;1;0;1;"2015-07-19";"2015-07-21";109.0
1673;23877;1;285;2;2;1;"2015-08-01";"2015-08-03";85.0
1674;23354;1;285;1;0;1;"2015-07-19";"2015-07-20";74.0
1675;23418;1;285;1;0;1;"2015-11-06";"2015-11-07";108.0
1676;23665;1;285;1;0;1;"2015-07-18";"2015-07-19";104.0
1677;23869;1;285;1;0;1;"2015-07-19";"2015-07-20";105.0
1678;23647;1;285;2;0;1;"2015-08-05";"2015-08-07";125.1
1679;23289;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1680;23770;1;285;2;0;1;"2015-11-13";"2015-11-15";119.0
1681;23172;1;285;1;0;1;"2015-07-20";"2015-07-21";0.0
1682;23687;1;285;2;0;1;"2015-07-19";"2015-07-22";149.0
1683;23908;1;285;2;0;1;"2015-10-11";"2015-10-13";179.55
1684;23421;1;285;1;0;1;"2015-07-30";"2015-07-31";102.5
1685;23696;1;285;2;0;1;"2015-07-22";"2015-07-23";98.1
1686;23982;1;285;1;0;1;"2015-07-26";"2015-07-28";95.0
1687;23931;1;285;1;0;1;"2015-07-19";"2015-07-20";139.0
1688;23714;1;285;2;0;1;"2015-07-19";"2015-07-20";79.0
1689;8992;1;77;1;0;1;"2015-07-20";"2015-07-22";74.99
1690;23237;1;285;1;0;1;"2015-07-19";"2015-07-24";75.0
1691;23975;1;285;1;0;1;"2015-07-19";"2015-07-20";65.0
1692;23687;1;285;2;2;1;"2015-08-23";"2015-08-26";85.0
1693;23341;1;285;1;0;1;"2015-07-28";"2015-07-31";139.0
1694;23670;1;285;2;0;1;"2015-09-10";"2015-09-11";93.6
1695;23531;1;285;2;0;1;"2015-09-25";"2015-10-01";73.8
1696;23337;1;285;2;2;1;"2015-07-30";"2015-07-31";129.0
1697;23614;1;285;1;0;1;"2015-07-19";"2015-07-20";115.0
1698;23705;1;285;1;0;1;"2015-07-20";"2015-07-21";93.6
1699;23341;1;285;3;0;1;"2015-08-20";"2015-08-23";114.0
1700;23227;1;285;2;0;1;"2015-07-19";"2015-07-21";72.0
1701;23763;1;285;1;0;1;"2015-07-19";"2015-07-20";58.5
1702;23987;1;285;1;0;1;"2015-07-21";"2015-07-23";142.0
1703;23674;1;285;3;0;1;"2015-08-06";"2015-08-09";201.6
1704;23881;1;285;1;1;1;"2015-08-02";"2015-08-05";139.0
1705;23968;1;285;2;0;1;"2015-07-19";"2015-07-20";85.0
1706;24003;1;285;1;1;1;"2015-07-21";"2015-07-23";95.0
1707;9303;1;77;1;0;1;"2015-07-22";"2015-07-24";170.99
1708;23814;1;285;1;0;1;"2015-08-15";"2015-08-17";129.0
1709;23201;1;285;2;0;1;"2015-10-16";"2015-10-17";84.6
1710;23361;1;285;2;0;1;"2015-08-06";"2015-08-15";75.6
1711;23885;1;285;2;1;1;"2015-08-01";"2015-08-02";155.0
1712;23326;1;285;1;0;1;"2015-07-19";"2015-07-20";80.0
1713;9140;1;77;1;0;1;"2015-07-22";"2015-07-27";99.99
1714;23401;1;285;1;0;1;"2015-08-07";"2015-08-09";75.0
1715;23459;1;285;1;0;1;"2015-07-19";"2015-07-20";58.65
1716;23514;1;285;1;0;1;"2015-08-07";"2015-08-08";79.0
1717;23582;1;285;1;0;1;"2015-07-19";"2015-07-20";114.0
1718;24009;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1719;23535;1;285;1;0;1;"2015-08-03";"2015-08-07";80.1
1720;8896;1;77;1;0;1;"2015-08-17";"2015-09-03";39.99
1721;9236;1;77;2;0;1;"2015-08-20";"2015-08-23";137.74
1722;23456;1;285;1;0;1;"2015-07-21";"2015-07-22";83.0
1723;8927;1;77;1;0;1;"2015-07-25";"2015-08-03";74.99
1724;23481;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1725;23660;1;285;1;0;1;"2015-07-19";"2015-07-20";115.0
1726;23326;1;285;1;0;1;"2015-07-19";"2015-07-20";80.0
1727;23583;1;285;1;0;1;"2015-07-19";"2015-07-20";94.0
1728;23842;1;285;2;0;1;"2015-08-06";"2015-08-08";184.3
1729;23635;1;285;2;0;1;"2015-07-19";"2015-07-20";99.0
1730;23262;1;285;2;0;1;"2015-07-19";"2015-07-21";60.72
1731;23746;1;285;1;0;1;"2015-07-19";"2015-07-20";115.0
1732;23850;1;285;1;0;1;"2015-07-19";"2015-07-21";114.0
1733;23227;1;285;2;0;1;"2015-07-19";"2015-07-21";72.0
1734;23935;1;285;1;0;1;"2015-07-22";"2015-07-23";169.0
1735;23946;1;285;1;0;1;"2015-07-19";"2015-07-23";84.95
1736;9217;1;77;1;0;1;"2015-07-23";"2015-08-07";54.99
1737;8896;1;77;1;0;1;"2015-08-17";"2015-09-03";39.99
1738;8896;1;77;1;0;1;"2015-08-17";"2015-09-03";39.99
1739;23254;1;285;1;0;1;"2015-07-20";"2015-07-22";107.1
1740;23854;1;285;1;0;1;"2015-07-19";"2015-07-20";95.0
1741;23177;1;285;1;0;1;"2015-10-30";"2015-11-01";75.65
1742;23916;1;285;1;0;1;"2015-07-20";"2015-07-21";104.72
1743;23206;1;285;1;0;1;"2015-07-24";"2015-07-26";120.0
1744;23832;1;285;2;1;1;"2015-08-01";"2015-08-04";197.1
1745;23941;1;285;1;1;1;"2015-07-19";"2015-07-20";114.99
1746;23978;1;285;1;0;1;"2015-10-14";"2015-10-16";115.0
1747;23728;1;285;2;0;1;"2015-07-20";"2015-07-22";99.0
1748;23429;1;285;1;0;1;"2015-07-19";"2015-07-26";60.0
1749;23186;1;285;1;0;1;"2015-07-19";"2015-07-20";97.0
1750;23563;1;285;1;0;1;"2015-07-21";"2015-07-22";100.0
1751;23524;1;285;1;0;1;"2015-07-18";"2015-07-19";109.0
1752;23655;1;285;1;0;1;"2015-07-19";"2015-07-20";119.0
1753;23998;1;285;2;0;1;"2015-07-28";"2015-07-30";89.0
1754;23735;1;285;1;0;1;"2015-07-19";"2015-07-20";119.0
1755;23369;1;285;1;0;1;"2015-07-22";"2015-07-23";169.0
1756;23805;1;285;1;0;1;"2015-07-29";"2015-08-02";70.4
1757;23720;1;285;2;0;1;"2015-08-03";"2015-08-04";84.55
1758;23534;1;285;1;0;1;"2015-07-20";"2015-07-22";83.0
1759;23785;1;285;1;0;1;"2015-07-19";"2015-07-21";95.0
1760;23321;1;285;1;0;1;"2015-07-19";"2015-07-20";69.0
1761;23351;1;285;1;0;1;"2015-08-10";"2015-08-11";95.92
1762;23243;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1763;23492;1;285;2;3;1;"2015-07-25";"2015-07-27";139.0
1764;23832;1;285;2;1;1;"2015-08-01";"2015-08-03";197.1
1765;23239;1;285;2;0;1;"2015-07-19";"2015-07-20";105.0
1766;23509;1;285;1;0;1;"2015-07-19";"2015-07-20";84.0
1767;23936;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1768;23455;1;285;1;0;1;"2015-07-20";"2015-07-21";109.65
1769;23604;1;285;1;0;1;"2015-07-22";"2015-07-31";143.65
1770;23465;1;285;2;0;1;"2015-09-24";"2015-09-25";98.1
1771;23658;1;285;1;0;1;"2015-10-02";"2015-10-05";129.0
1772;9242;1;77;1;0;1;"2015-08-03";"2015-08-05";189.99
1773;23240;1;285;4;0;1;"2015-07-23";"2015-07-24";104.72
1774;23494;1;285;1;0;1;"2015-07-19";"2015-07-20";105.0
1775;23965;1;285;1;0;1;"2015-07-19";"2015-07-20";62.0
1776;23995;1;285;1;1;1;"2015-10-16";"2015-10-18";70.4
1777;9303;1;77;1;0;1;"2015-07-22";"2015-07-24";170.99
1778;23199;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1779;23199;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1780;23428;1;285;1;0;1;"2015-07-19";"2015-07-20";124.0
1781;23885;1;285;1;0;1;"2015-08-01";"2015-08-02";155.0
1782;9175;1;77;1;0;1;"2015-07-27";"2015-07-31";75.99
1783;23229;1;285;1;0;1;"2015-07-27";"2015-07-31";84.0
1784;23890;1;285;2;0;1;"2015-07-18";"2015-07-19";139.0
1785;9140;1;77;1;0;1;"2015-07-20";"2015-07-22";94.99
1786;23385;1;285;2;0;1;"2015-07-19";"2015-07-20";93.6
1787;23852;1;285;2;0;1;"2015-07-20";"2015-07-21";159.0
1788;23242;1;285;1;0;1;"2015-07-19";"2015-07-20";99.0
1789;23365;1;285;2;0;1;"2015-08-21";"2015-08-23";92.4
1790;23778;1;285;3;0;1;"2015-07-19";"2015-07-20";114.0
1791;23262;1;285;2;0;1;"2015-07-20";"2015-07-21";60.72
1792;9217;1;77;1;0;1;"2015-07-23";"2015-08-07";54.99
1793;23401;1;285;2;0;1;"2015-07-19";"2015-07-21";79.9
1794;8997;1;77;1;0;1;"2015-07-21";"2015-08-09";179.99
1795;8927;1;77;1;0;1;"2015-07-25";"2015-08-03";74.99
1796;23795;1;285;1;0;1;"2015-07-19";"2015-07-20";160.55
1797;23388;1;285;2;0;1;"2015-07-31";"2015-08-01";79.0
1798;23339;1;285;1;0;1;"2015-07-19";"2015-07-20";135.0
1799;23303;1;285;2;3;1;"2015-07-24";"2015-07-25";99.0
1800;23648;1;285;2;0;1;"2015-08-22";"2015-08-23";94.5
1801;23856;1;285;2;0;1;"2015-08-02";"2015-08-06";96.0
1802;23251;1;285;1;0;1;"2015-07-18";"2015-07-19";125.0
1803;23670;1;285;2;0;1;"2015-09-01";"2015-09-02";93.6
1804;23251;1;285;1;0;1;"2015-07-19";"2015-07-20";119.0
1805;9252;1;77;1;0;1;"2015-08-04";"2015-08-05";132.99
1806;23545;1;285;1;0;1;"2015-07-19";"2015-07-20";89.0
1807;23802;1;285;1;0;1;"2015-07-19";"2015-07-20";94.0
1808;23413;1;285;1;0;1;"2015-07-19";"2015-07-20";85.0
1809;23641;1;285;2;0;1;"2015-07-19";"2015-07-21";115.0
1810;23782;1;285;2;0;1;"2015-07-21";"2015-07-23";85.0
1811;23852;1;285;1;0;1;"2015-07-19";"2015-07-20";139.0
1812;24003;1;285;2;0;1;"2015-07-19";"2015-07-20";99.0
1813;23662;1;285;2;0;1;"2015-07-25";"2015-07-27";135.0
1814;23658;1;285;1;0;1;"2015-10-02";"2015-10-05";129.0
1815;23246;1;285;1;0;1;"2015-07-20";"2015-07-21";89.1
1816;23715;1;285;1;0;1;"2015-07-19";"2015-07-20";85.0
1817;9043;1;77;2;0;1;"2015-07-31";"2015-08-31";64.99
1818;23254;1;285;1;0;1;"2015-07-20";"2015-07-22";107.1
1819;9423;1;77;2;0;1;"2015-07-24";"2015-10-02";109.99
1820;23996;1;285;3;0;1;"2015-07-18";"2015-07-19";125.0
1821;23708;1;285;1;0;1;"2015-07-18";"2015-07-19";184.0
1822;23503;1;285;2;0;1;"2015-07-19";"2015-07-20";131.12
1823;23731;1;285;2;0;1;"2015-07-21";"2015-07-22";107.1
1824;23650;1;285;2;1;1;"2015-07-28";"2015-07-29";90.25
1825;9423;1;77;2;0;1;"2015-07-24";"2015-09-30";109.99
1826;9292;1;77;1;0;1;"2015-08-09";"2015-08-14";118.74
1827;23515;1;285;1;0;1;"2015-07-20";"2015-07-22";115.0
1828;23503;1;285;1;0;1;"2015-07-20";"2015-07-21";119.0
1829;23957;1;285;1;0;1;"2015-07-20";"2015-07-31";95.92
1830;23655;1;285;1;0;1;"2015-07-22";"2015-07-30";80.1
1831;23236;1;285;2;0;1;"2015-09-03";"2015-09-04";122.4
1832;23497;1;285;2;0;1;"2015-07-24";"2015-07-25";120.0
1833;23199;1;285;1;0;1;"2015-07-20";"2015-07-21";82.0
1834;23210;1;285;1;0;1;"2015-07-20";"2015-07-21";89.0
1835;23315;1;285;1;0;1;"2015-07-22";"2015-07-23";0.0
1836;23734;1;285;2;0;1;"2015-08-22";"2015-08-23";108.0
1837;23368;1;285;1;0;1;"2015-07-20";"2015-07-22";109.0
1838;23851;1;285;2;0;1;"2015-07-24";"2015-07-25";109.0
1839;23187;1;285;2;0;1;"2015-09-13";"2015-09-16";69.0
1840;23418;1;285;2;2;1;"2015-09-04";"2015-09-07";85.0
1841;9290;1;77;1;0;1;"2015-07-27";"2015-07-31";99.74
1842;23954;1;285;1;0;1;"2015-07-20";"2015-07-21";124.0
1843;23319;1;285;1;0;1;"2015-07-20";"2015-07-22";109.0
1844;23836;1;285;1;0;1;"2015-07-22";"2015-07-24";160.55
1845;23848;1;285;2;0;1;"2015-07-21";"2015-07-22";114.0
1846;23582;1;285;2;0;1;"2015-08-17";"2015-08-18";82.8
1847;23969;1;285;2;0;1;"2016-03-02";"2016-03-03";175.75
1848;23888;1;285;1;0;1;"2015-07-26";"2015-07-27";116.1
1849;23567;1;285;1;1;1;"2015-07-22";"2015-07-28";93.6
1850;23936;1;285;2;0;1;"2015-07-24";"2015-07-25";104.0
1851;23424;1;285;2;2;1;"2015-08-15";"2015-08-16";112.5
1852;23206;1;285;1;0;1;"2015-07-20";"2015-07-21";97.0
1853;23923;1;285;2;0;1;"2015-07-20";"2015-07-22";119.0
1854;23908;1;285;2;0;1;"2015-08-19";"2015-08-20";161.1
